index;adc
1342;1499
1343;1500
1344;1501
1345;1501
1346;1504
1347;1504
1348;1505
1349;1505
1350;1505
1351;1505
1352;1505
1353;1504
1354;1504
1355;1502
1356;1500
1357;1499
1358;1497
1359;1493
1360;1491
1361;1490
1362;1487
1363;1486
1364;1485
1365;1482
1366;1481
1367;1479
1368;1478
1369;1476
1370;1477
1371;1478
1372;1481
1373;1483
1374;1485
1375;1489
1376;1491
1377;1492
1378;1494
1379;1498
1380;1500
1381;1502
1382;1507
1383;1509
1384;1511
1385;1515
1386;1517
1387;1518
1388;1520
1389;1520
1390;1520
1391;1519
1392;1518
1393;1517
1394;1515
1395;1509
1396;1506
1397;1503
1398;1497
1399;1493
1400;1490
1401;1487
1402;1482
1403;1481
1404;1481
1405;1479
1406;1479
1407;1478
1408;1478
1409;1478
1410;1477
1411;1477
1412;1477
1413;1477
1414;1476
1415;1475
1416;1475
1417;1474
1418;1472
1419;1471
1420;1470
1421;1467
1422;1465
1423;1464
1424;1463
1425;1460
1426;1459
1427;1458
1428;1457
1429;1457
1430;1457
1431;1459
1432;1460
1433;1461
1434;1462
1435;1464
1436;1466
1437;1467
1438;1471
1439;1472
1440;1474
1441;1477
1442;1478
1443;1478
1444;1479
1445;1480
1446;1480
1447;1481
1448;1484
1449;1485
1450;1487
1451;1490
1452;1491
1453;1492
1454;1496
1455;1498
1456;1499
1457;1499
1458;1501
1459;1502
1460;1502
1461;1502
1462;1502
1463;1502
1464;1503
1465;1502
1466;1502
1467;1502
1468;1499
1469;1499
1470;1498
1471;1496
1472;1495
1473;1494
1474;1490
1475;1488
1476;1486
1477;1482
1478;1480
1479;1478
1480;1477
1481;1474
1482;1473
1483;1472
1484;1470
1485;1469
1486;1469
1487;1469
1488;1469
1489;1469
1490;1469
1491;1470
1492;1470
1493;1471
1494;1471
1495;1472
1496;1471
1497;1471
1498;1472
1499;1472
1500;1472
1501;1472
1502;1472
1503;1472
1504;1472
1505;1472
1506;1471
1507;1470
1508;1470
1509;1470
1510;1469
1511;1468
1512;1467
1513;1466
1514;1465
1515;1465
1516;1465
1517;1464
1518;1464
1519;1464
1520;1464
1521;1465
1522;1465
1523;1466
1524;1467
1525;1468
1526;1468
1527;1470
1528;1471
1529;1472
1530;1474
1531;1475
1532;1477
1533;1480
1534;1480
1535;1482
1536;1483
1537;1485
1538;1487
1539;1489
1540;1493
1541;1495
1542;1497
1543;1501
1544;1503
1545;1505
1546;1507
1547;1510
1548;1510
1549;1510
1550;1510
1551;1510
1552;1509
1553;1507
1554;1505
1555;1503
1556;1496
1557;1492
1558;1488
1559;1484
1560;1480
1561;1478
1562;1477
